po_id,warehouse_id,product_id,po_price_total,po_price_per_unit,unit,manufacturing_date,po_date,arrival_date,expire_date,qty
PO-00216,WH-01,PRD-0021,6690.32,9.19,ชิ้น,2023-12-02,2023-12-07,2023-12-22,2028-06-17,728
PO-00217,WH-03,PRD-0098,233036.35,121.69,ชิ้น,2023-12-03,2023-12-05,2023-12-21,2025-12-25,1915
PO-00218,WH-02,PRD-0091,17485.83,52.51,ชิ้น,2024-08-06,2024-08-08,2024-08-13,2025-04-08,333
PO-00219,WH-03,PRD-0004,64880.98,40.78,ชิ้น,2023-12-06,2023-12-13,2023-12-25,2025-12-18,1591
PO-00220,WH-03,PRD-0051,151695.41,90.89,ชิ้น,2024-01-26,2024-01-27,2024-01-28,2024-01-30,1669
PO-00221,WH-01,PRD-0005,35680.81,60.17,ชิ้น,2024-08-08,2024-08-13,2024-08-28,2025-10-16,593
PO-00222,WH-03,PRD-0067,10110.66,9.31,ชิ้น,2025-02-22,2025-02-25,2025-03-04,2025-09-08,1086
PO-00223,WH-03,PRD-0089,175597.76,114.92,ชิ้น,2024-12-17,2024-12-23,2025-01-09,2025-04-03,1528
PO-00224,WH-01,PRD-0046,26838.84,50.26,ชิ้น,2025-01-08,2025-01-09,2025-01-10,2025-01-14,534
PO-00225,WH-01,PRD-0026,219509.78,354.62,ชิ้น,2024-07-30,2024-07-31,2024-08-03,2024-08-04,619
PO-00226,WH-03,PRD-0011,83980.63,46.63,ชิ้น,2024-10-25,2024-10-26,2024-11-10,2025-04-06,1801
PO-00227,WH-02,PRD-0009,76296.0,43.35,ชิ้น,2023-12-02,2023-12-04,2023-12-23,2026-05-13,1760
PO-00228,WH-01,PRD-0012,338244.9,205.62,ชิ้น,2023-12-04,2023-12-11,2023-12-30,2025-12-26,1645
PO-00229,WH-02,PRD-0096,183071.37,129.93,ชิ้น,2024-05-05,2024-05-07,2024-05-23,2025-07-29,1409
PO-00230,WH-03,PRD-0036,288556.38,157.94,ชิ้น,2024-06-16,2024-06-17,2024-06-18,2024-06-20,1827
PO-00231,WH-03,PRD-0001,60213.83,66.83,ชิ้น,2023-12-02,2023-12-03,2023-12-10,2026-09-12,901
PO-00232,WH-03,PRD-0088,97535.7,90.9,ชิ้น,2023-12-31,2024-01-02,2024-01-15,2025-08-27,1073
PO-00233,WH-03,PRD-0007,17967.95,50.05,ชิ้น,2024-03-29,2024-03-31,2024-04-06,2024-11-07,359
PO-00234,WH-03,PRD-0016,91390.52,47.06,ชิ้น,2024-07-24,2024-07-28,2024-08-12,2025-07-18,1942
PO-00235,WH-03,PRD-0097,20160.3,60.18,ชิ้น,2023-12-02,2023-12-07,2023-12-10,2027-05-17,335
PO-00236,WH-01,PRD-0015,38784.48,46.56,ชิ้น,2023-12-02,2023-12-04,2023-12-10,2028-06-27,833
PO-00237,WH-01,PRD-0006,60062.94,45.71,ชิ้น,2025-03-03,2025-03-05,2025-03-11,2025-03-15,1314
PO-00238,WH-03,PRD-0085,312503.15,160.67,ชิ้น,2024-03-23,2024-03-25,2024-04-01,2025-09-17,1945
PO-00239,WH-03,PRD-0080,134111.84,86.86,ชิ้น,2024-09-27,2024-09-28,2024-09-29,2024-09-30,1544
PO-00240,WH-02,PRD-0049,36875.72,77.47,ชิ้น,2024-06-02,2024-06-06,2024-06-27,2024-12-10,476
PO-00241,WH-02,PRD-0086,242572.4,147.91,ชิ้น,2023-12-02,2023-12-04,2023-12-14,2026-04-01,1640
PO-00242,WH-01,PRD-0023,11012.04,47.06,ชิ้น,2023-12-02,2023-12-09,2023-12-27,2026-10-27,234
PO-00243,WH-02,PRD-0088,138945.1,104.47,ชิ้น,2024-02-26,2024-03-04,2024-03-05,2025-10-23,1330
PO-00244,WH-03,PRD-0074,42110.7,58.65,ชิ้น,2024-05-03,2024-05-08,2024-05-18,2024-11-16,718
PO-00245,WH-01,PRD-0049,7185.05,84.53,ชิ้น,2024-06-17,2024-06-23,2024-07-05,2024-12-25,85
PO-00246,WH-03,PRD-0045,18884.62,22.78,ชิ้น,2023-12-06,2023-12-13,2024-01-03,2025-11-04,829
PO-00247,WH-01,PRD-0001,92566.5,61.1,ชิ้น,2023-12-02,2023-12-07,2023-12-19,2026-09-12,1515
PO-00248,WH-03,PRD-0017,40902.72,32.88,ชิ้น,2023-12-02,2023-12-03,2023-12-07,2026-09-10,1244
PO-00249,WH-02,PRD-0030,15148.96,51.88,ชิ้น,2024-03-08,2024-03-12,2024-03-24,2025-01-27,292
PO-00250,WH-02,PRD-0071,265488.3,229.86,ชิ้น,2024-05-07,2024-05-14,2024-05-19,2025-06-21,1155
PO-00251,WH-01,PRD-0028,113033.55,194.55,ชิ้น,2023-12-02,2023-12-08,2023-12-13,2026-12-01,581
PO-00252,WH-01,PRD-0004,41771.52,40.32,ชิ้น,2023-12-15,2023-12-16,2023-12-28,2025-12-27,1036
PO-00253,WH-01,PRD-0079,18052.81,17.51,ชิ้น,2023-12-02,2023-12-06,2023-12-15,2027-10-18,1031
PO-00254,WH-01,PRD-0008,394003.28,308.78,ชิ้น,2025-02-27,2025-02-28,2025-03-04,2025-03-05,1276
PO-00255,WH-03,PRD-0055,5662.0,59.6,ชิ้น,2023-12-18,2023-12-20,2023-12-30,2025-09-13,95
PO-00256,WH-03,PRD-0068,87737.0,44.2,ชิ้น,2024-05-25,2024-05-28,2024-06-06,2025-03-25,1985
PO-00257,WH-03,PRD-0021,13940.34,10.38,ชิ้น,2023-12-02,2023-12-04,2023-12-14,2028-06-17,1343
PO-00258,WH-01,PRD-0005,8401.4,49.42,ชิ้น,2024-10-12,2024-10-15,2024-10-28,2025-12-20,170
PO-00259,WH-03,PRD-0064,394394.4,205.2,ชิ้น,2023-12-02,2023-12-06,2023-12-18,2026-01-26,1922
PO-00260,WH-02,PRD-0055,70423.75,53.15,ชิ้น,2024-01-27,2024-02-01,2024-02-13,2025-10-23,1325
PO-00261,WH-02,PRD-0048,59827.6,65.03,ชิ้น,2024-02-03,2024-02-06,2024-02-22,2025-10-04,920
PO-00262,WH-01,PRD-0014,157506.42,89.34,ชิ้น,2024-01-30,2024-02-03,2024-02-04,2025-11-30,1763
PO-00263,WH-01,PRD-0015,49302.02,41.57,ชิ้น,2023-12-02,2023-12-03,2023-12-20,2028-06-27,1186
PO-00264,WH-01,PRD-0016,18012.0,38.0,ชิ้น,2024-12-13,2024-12-20,2025-01-03,2025-12-07,474
PO-00265,WH-01,PRD-0071,60144.3,235.86,ชิ้น,2024-04-21,2024-04-28,2024-05-01,2025-06-05,255
PO-00266,WH-01,PRD-0063,160557.53,175.09,ชิ้น,2024-04-19,2024-04-20,2024-05-07,2025-10-17,917
PO-00267,WH-03,PRD-0013,85035.6,59.8,ชิ้น,2024-03-20,2024-03-22,2024-04-10,2024-05-17,1422
PO-00268,WH-03,PRD-0004,11056.8,40.8,ชิ้น,2023-12-03,2023-12-07,2023-12-10,2025-12-15,271
PO-00269,WH-03,PRD-0026,40959.12,301.17,ชิ้น,2024-03-15,2024-03-16,2024-03-17,2024-03-20,136
PO-00270,WH-03,PRD-0060,92641.5,178.5,ชิ้น,2023-12-26,2024-01-02,2024-01-12,2025-05-04,519
PO-00271,WH-03,PRD-0047,19476.08,31.72,ชิ้น,2023-12-02,2023-12-04,2023-12-17,2026-07-02,614
PO-00272,WH-01,PRD-0023,68168.52,45.72,ชิ้น,2023-12-02,2023-12-03,2023-12-22,2026-10-27,1491
PO-00273,WH-01,PRD-0056,158155.64,207.01,ชิ้น,2024-08-28,2024-09-03,2024-09-15,2025-11-30,764
PO-00274,WH-02,PRD-0058,72324.6,48.54,ชิ้น,2023-12-02,2023-12-05,2023-12-21,2028-04-24,1490
PO-00275,WH-01,PRD-0004,10756.64,36.34,ชิ้น,2023-12-12,2023-12-14,2023-12-21,2025-12-24,296
PO-00276,WH-02,PRD-0078,21944.7,59.31,ชิ้น,2025-03-16,2025-03-20,2025-03-29,2025-12-13,370
PO-00277,WH-02,PRD-0056,212522.72,225.13,ชิ้น,2024-01-11,2024-01-14,2024-02-02,2025-04-14,944
PO-00278,WH-03,PRD-0009,23230.12,42.86,ชิ้น,2023-12-02,2023-12-08,2023-12-24,2026-05-13,542
PO-00279,WH-01,PRD-0003,37715.28,225.84,ชิ้น,2025-01-17,2025-01-19,2025-01-21,2025-01-23,167
PO-00280,WH-02,PRD-0013,46986.72,64.72,ชิ้น,2023-12-27,2024-01-03,2024-01-06,2024-02-23,726
PO-00281,WH-01,PRD-0015,47535.9,49.26,ชิ้น,2023-12-02,2023-12-08,2023-12-23,2028-06-27,965
PO-00282,WH-02,PRD-0016,4776.66,37.91,ชิ้น,2024-11-01,2024-11-04,2024-11-23,2025-10-26,126
PO-00283,WH-03,PRD-0031,54435.42,33.54,ชิ้น,2023-12-19,2023-12-26,2024-01-14,2025-08-09,1623
PO-00284,WH-03,PRD-0097,133663.79,73.97,ชิ้น,2023-12-02,2023-12-08,2023-12-17,2027-05-17,1807
PO-00285,WH-01,PRD-0074,32866.55,47.29,ชิ้น,2024-02-07,2024-02-10,2024-02-16,2024-08-22,695
PO-00286,WH-02,PRD-0006,57525.0,44.25,ชิ้น,2024-01-09,2024-01-12,2024-01-20,2024-01-21,1300
PO-00287,WH-03,PRD-0051,110671.44,97.68,ชิ้น,2025-09-16,2025-09-17,2025-09-18,2025-09-20,1133
PO-00288,WH-02,PRD-0026,382469.74,304.03,ชิ้น,2024-04-03,2024-04-04,2024-04-06,2024-04-08,1258
PO-00289,WH-03,PRD-0078,80248.55,50.63,ชิ้น,2024-06-29,2024-07-03,2024-07-07,2025-03-28,1585
PO-00290,WH-01,PRD-0020,278168.1,266.7,ชิ้น,2023-12-27,2023-12-31,2024-01-16,2025-04-22,1043
PO-00291,WH-02,PRD-0074,26248.32,47.04,ชิ้น,2024-05-28,2024-06-04,2024-06-15,2024-12-11,558
PO-00292,WH-01,PRD-0056,105709.37,219.77,ชิ้น,2024-08-21,2024-08-27,2024-09-15,2025-11-23,481
PO-00293,WH-02,PRD-0077,58060.53,46.71,ชิ้น,2024-01-29,2024-02-03,2024-02-18,2025-01-28,1243
PO-00294,WH-01,PRD-0002,13789.05,9.15,ชิ้น,2023-12-02,2023-12-05,2023-12-11,2026-01-31,1507
PO-00295,WH-03,PRD-0056,58829.35,175.61,ชิ้น,2024-07-28,2024-07-29,2024-08-15,2025-10-30,335
PO-00296,WH-03,PRD-0059,42945.06,24.14,ชิ้น,2023-12-24,2023-12-28,2023-12-30,2025-05-24,1779
PO-00297,WH-03,PRD-0021,14727.16,10.43,ชิ้น,2023-12-02,2023-12-08,2023-12-29,2028-06-17,1412
PO-00298,WH-01,PRD-0034,370368.9,206.91,ชิ้น,2024-04-19,2024-04-26,2024-04-29,2025-10-30,1790
PO-00299,WH-02,PRD-0031,45546.89,31.39,ชิ้น,2024-05-07,2024-05-12,2024-05-29,2025-12-27,1451
PO-00300,WH-03,PRD-0077,97941.2,52.6,ชิ้น,2024-09-26,2024-09-30,2024-10-05,2025-09-26,1862
PO-00301,WH-01,PRD-0015,52512.0,54.7,ชิ้น,2023-12-02,2023-12-08,2023-12-26,2028-06-27,960
PO-00302,WH-03,PRD-0065,16213.82,12.94,ชิ้น,2023-12-02,2023-12-08,2023-12-25,2028-01-23,1253
PO-00303,WH-01,PRD-0004,47110.7,40.3,ชิ้น,2023-12-10,2023-12-13,2023-12-31,2025-12-22,1169
PO-00304,WH-01,PRD-0018,243279.72,151.86,ชิ้น,2024-07-14,2024-07-17,2024-08-03,2025-12-17,1602
PO-00305,WH-03,PRD-0066,122607.12,62.94,ชิ้น,2025-02-24,2025-02-26,2025-03-02,2025-03-04,1948
PO-00306,WH-03,PRD-0002,2913.69,7.23,ชิ้น,2023-12-02,2023-12-03,2023-12-12,2026-01-31,403
PO-00307,WH-01,PRD-0070,60778.07,67.01,ชิ้น,2025-03-30,2025-04-05,2025-04-08,2025-10-06,907
PO-00308,WH-01,PRD-0024,98962.56,119.52,ชิ้น,2023-12-11,2023-12-16,2023-12-29,2025-12-16,828
PO-00309,WH-03,PRD-0012,285117.26,201.07,ชิ้น,2023-12-04,2023-12-09,2023-12-25,2025-12-26,1418
PO-00310,WH-03,PRD-0087,143351.19,237.73,ชิ้น,2023-12-02,2023-12-07,2023-12-21,2026-05-18,603
PO-00311,WH-03,PRD-0072,10754.32,30.04,ชิ้น,2023-12-02,2023-12-09,2023-12-22,2027-01-08,358
PO-00312,WH-03,PRD-0075,90809.75,46.45,ชิ้น,2023-12-02,2023-12-05,2023-12-07,2025-12-24,1955
PO-00313,WH-02,PRD-0076,23064.36,44.44,ชิ้น,2023-12-10,2023-12-17,2023-12-20,2025-12-09,519
PO-00314,WH-02,PRD-0075,11247.6,40.17,ชิ้น,2023-12-02,2023-12-06,2023-12-24,2025-12-24,280
PO-00315,WH-01,PRD-0083,25313.28,61.44,ชิ้น,2023-12-02,2023-12-08,2023-12-26,2028-10-26,412
PO-00316,WH-01,PRD-0072,23738.76,32.43,ชิ้น,2023-12-02,2023-12-05,2023-12-09,2027-01-08,732
PO-00317,WH-02,PRD-0100,263547.69,212.71,ชิ้น,2025-10-06,2025-10-10,2025-10-13,2025-10-19,1239
PO-00318,WH-03,PRD-0038,16848.3,118.65,ชิ้น,2024-07-04,2024-07-10,2024-07-31,2025-05-11,142
PO-00319,WH-03,PRD-0037,82639.6,100.78,ชิ้น,2024-04-07,2024-04-13,2024-04-22,2025-01-09,820
PO-00320,WH-02,PRD-0079,1806.42,17.71,ชิ้น,2023-12-02,2023-12-07,2023-12-17,2027-10-18,102
PO-00321,WH-01,PRD-0020,232979.46,242.94,ชิ้น,2024-05-23,2024-05-24,2024-06-06,2025-09-17,959
PO-00322,WH-01,PRD-0019,82734.59,42.19,ชิ้น,2023-12-02,2023-12-09,2023-12-17,2028-07-16,1961
PO-00323,WH-02,PRD-0081,115060.1,187.7,ชิ้น,2024-04-08,2024-04-09,2024-04-13,2024-04-18,613
PO-00324,WH-03,PRD-0035,113430.57,130.53,ชิ้น,2025-04-28,2025-04-30,2025-05-10,2025-05-12,869
PO-00325,WH-02,PRD-0006,16262.03,49.13,ชิ้น,2025-01-09,2025-01-13,2025-01-15,2025-01-21,331
PO-00326,WH-03,PRD-0097,68951.75,71.75,ชิ้น,2023-12-02,2023-12-03,2023-12-17,2027-05-17,961
PO-00327,WH-03,PRD-0003,300434.04,171.09,ชิ้น,2024-10-04,2024-10-05,2024-10-07,2024-10-10,1756
PO-00328,WH-03,PRD-0015,97473.35,51.71,ชิ้น,2023-12-02,2023-12-08,2023-12-16,2028-06-27,1885
PO-00329,WH-03,PRD-0046,88441.86,55.38,ชิ้น,2025-09-17,2025-09-18,2025-09-20,2025-09-23,1597
PO-00330,WH-02,PRD-0092,28685.35,105.85,ชิ้น,2024-01-01,2024-01-07,2024-01-21,2025-12-26,271
PO-00331,WH-02,PRD-0001,28784.16,66.63,ชิ้น,2023-12-02,2023-12-03,2023-12-12,2026-09-12,432
PO-00332,WH-03,PRD-0042,67645.12,61.72,ชิ้น,2024-11-06,2024-11-13,2024-11-14,2025-03-13,1096
PO-00333,WH-02,PRD-0022,537053.62,281.77,ชิ้น,2024-10-06,2024-10-07,2024-10-08,2024-10-10,1906
PO-00334,WH-01,PRD-0034,210812.16,160.68,ชิ้น,2024-02-21,2024-02-27,2024-02-29,2025-09-02,1312
PO-00335,WH-03,PRD-0025,16730.52,26.06,ชิ้น,2025-07-04,2025-07-08,2025-07-21,2025-09-12,642
PO-00336,WH-02,PRD-0009,66738.63,41.79,ชิ้น,2023-12-02,2023-12-08,2023-12-11,2026-05-13,1597
PO-00337,WH-03,PRD-0099,28835.88,93.32,ชิ้น,2024-10-01,2024-10-06,2024-10-25,2025-08-03,309
PO-00338,WH-03,PRD-0097,80366.13,59.93,ชิ้น,2023-12-02,2023-12-07,2023-12-08,2027-05-17,1341
PO-00339,WH-02,PRD-0052,48518.28,27.63,ชิ้น,2024-01-20,2024-01-23,2024-01-26,2025-02-22,1756
PO-00340,WH-02,PRD-0057,5077.02,5.66,ชิ้น,2023-12-02,2023-12-03,2023-12-11,2026-08-25,897
PO-00341,WH-03,PRD-0042,33944.68,79.31,ชิ้น,2024-12-21,2024-12-24,2025-01-11,2025-04-27,428
PO-00342,WH-03,PRD-0055,87211.52,61.94,ชิ้น,2024-03-14,2024-03-16,2024-04-04,2025-12-09,1408
PO-00343,WH-03,PRD-0051,113610.28,86.33,ชิ้น,2024-10-16,2024-10-17,2024-10-19,2024-10-20,1316
PO-00344,WH-01,PRD-0089,74131.2,102.96,ชิ้น,2024-08-25,2024-08-28,2024-08-30,2024-12-10,720
PO-00345,WH-01,PRD-0015,55713.96,42.66,ชิ้น,2023-12-02,2023-12-07,2023-12-13,2028-06-27,1306
PO-00346,WH-03,PRD-0008,488087.51,295.99,ชิ้น,2024-12-05,2024-12-06,2024-12-10,2024-12-11,1649
PO-00347,WH-01,PRD-0089,73454.88,95.52,ชิ้น,2025-03-31,2025-04-01,2025-04-15,2025-07-16,769
PO-00348,WH-03,PRD-0088,16741.12,95.12,ชิ้น,2024-05-02,2024-05-07,2024-05-25,2025-12-28,176
PO-00349,WH-01,PRD-0051,73206.24,80.27,ชิ้น,2025-01-25,2025-01-26,2025-01-27,2025-01-29,912
PO-00350,WH-03,PRD-0066,37771.8,64.9,ชิ้น,2025-08-06,2025-08-07,2025-08-11,2025-08-14,582
PO-00351,WH-01,PRD-0063,22371.0,149.14,ชิ้น,2024-05-17,2024-05-23,2024-06-11,2025-11-14,150
PO-00352,WH-01,PRD-0039,153107.43,231.63,ชิ้น,2025-07-18,2025-07-20,2025-07-21,2025-07-24,661
PO-00353,WH-02,PRD-0007,87113.7,45.02,ชิ้น,2024-12-20,2024-12-26,2025-01-04,2025-07-31,1935
PO-00354,WH-03,PRD-0095,93222.28,71.38,ชิ้น,2024-08-12,2024-08-16,2024-08-18,2025-07-26,1306
PO-00355,WH-02,PRD-0042,37011.76,63.16,ชิ้น,2024-10-15,2024-10-18,2024-11-01,2025-02-19,586
PO-00356,WH-02,PRD-0047,49937.5,31.25,ชิ้น,2023-12-02,2023-12-07,2023-12-08,2026-07-02,1598
PO-00357,WH-02,PRD-0074,96146.4,58.2,ชิ้น,2024-10-23,2024-10-25,2024-11-01,2025-05-08,1652
PO-00358,WH-03,PRD-0065,1208.81,11.09,ชิ้น,2023-12-02,2023-12-04,2023-12-16,2028-01-23,109
PO-00359,WH-02,PRD-0034,325142.06,176.42,ชิ้น,2024-01-04,2024-01-11,2024-02-01,2025-07-16,1843
PO-00360,WH-02,PRD-0024,91924.21,124.39,ชิ้น,2023-12-03,2023-12-04,2023-12-17,2025-12-08,739
PO-00361,WH-02,PRD-0081,246127.54,191.39,ชิ้น,2024-07-23,2024-07-24,2024-07-25,2024-08-02,1286
PO-00362,WH-03,PRD-0089,89392.26,97.06,ชิ้น,2024-06-10,2024-06-11,2024-06-17,2024-09-25,921
PO-00363,WH-02,PRD-0020,136571.4,325.17,ชิ้น,2024-07-20,2024-07-24,2024-08-09,2025-11-14,420
PO-00364,WH-03,PRD-0089,104029.8,101.99,ชิ้น,2024-04-17,2024-04-24,2024-05-05,2024-08-02,1020
PO-00365,WH-01,PRD-0079,13872.66,16.34,ชิ้น,2023-12-02,2023-12-03,2023-12-09,2027-10-18,849
PO-00366,WH-03,PRD-0036,32824.42,129.23,ชิ้น,2025-04-30,2025-05-01,2025-05-03,2025-05-04,254
PO-00367,WH-01,PRD-0008,537573.64,334.52,ชิ้น,2025-06-03,2025-06-04,2025-06-05,2025-06-09,1607
PO-00368,WH-03,PRD-0061,332022.51,299.93,ชิ้น,2025-04-07,2025-04-08,2025-04-09,2025-04-10,1107
PO-00369,WH-01,PRD-0026,128092.24,317.06,ชิ้น,2024-12-02,2024-12-03,2024-12-04,2024-12-07,404
PO-00370,WH-02,PRD-0035,48446.86,148.61,ชิ้น,2025-01-23,2025-01-26,2025-01-29,2025-02-06,326
PO-00371,WH-02,PRD-0082,24772.2,120.84,ชิ้น,2023-12-02,2023-12-03,2023-12-09,2026-10-03,205
PO-00372,WH-01,PRD-0007,48947.68,43.24,ชิ้น,2025-04-05,2025-04-08,2025-04-16,2025-11-14,1132
PO-00373,WH-02,PRD-0056,310786.56,210.56,ชิ้น,2024-06-16,2024-06-23,2024-07-11,2025-09-18,1476
PO-00374,WH-02,PRD-0007,52865.6,44.65,ชิ้น,2024-05-22,2024-05-25,2024-06-03,2024-12-31,1184
PO-00375,WH-01,PRD-0066,41553.0,60.75,ชิ้น,2025-10-19,2025-10-20,2025-10-25,2025-10-27,684
PO-00376,WH-02,PRD-0042,60669.7,76.7,ชิ้น,2024-09-01,2024-09-02,2024-09-04,2025-01-06,791
PO-00377,WH-02,PRD-0087,117374.76,205.56,ชิ้น,2023-12-02,2023-12-05,2023-12-15,2026-05-18,571
PO-00378,WH-02,PRD-0084,48109.25,64.75,ชิ้น,2023-12-02,2023-12-09,2023-12-16,2026-03-13,743
PO-00379,WH-01,PRD-0010,18271.68,54.38,ชิ้น,2024-02-18,2024-02-24,2024-03-10,2025-05-26,336
PO-00380,WH-03,PRD-0037,147733.74,112.86,ชิ้น,2024-12-10,2024-12-14,2025-01-03,2025-09-13,1309
PO-00381,WH-01,PRD-0094,47657.54,48.98,ชิ้น,2024-06-22,2024-06-29,2024-07-06,2025-10-23,973
PO-00382,WH-03,PRD-0032,29828.82,45.82,ชิ้น,2025-10-26,2025-10-28,2025-11-05,2025-11-08,651
PO-00383,WH-01,PRD-0022,121607.46,275.13,ชิ้น,2025-06-22,2025-06-23,2025-06-24,2025-06-26,442
PO-00384,WH-02,PRD-0010,39504.96,51.04,ชิ้น,2024-09-04,2024-09-05,2024-09-08,2025-12-11,774
PO-00385,WH-02,PRD-0078,32955.9,59.38,ชิ้น,2024-04-10,2024-04-13,2024-05-04,2025-01-07,555
PO-00386,WH-01,PRD-0025,24313.31,28.91,ชิ้น,2024-07-24,2024-07-27,2024-08-14,2024-10-02,841
PO-00387,WH-01,PRD-0065,7014.92,11.77,ชิ้น,2023-12-02,2023-12-04,2023-12-15,2028-01-23,596
PO-00388,WH-02,PRD-0030,3700.74,50.01,ชิ้น,2024-11-24,2024-12-01,2024-12-22,2025-10-15,74
PO-00389,WH-01,PRD-0095,69894.24,63.31,ชิ้น,2024-06-21,2024-06-25,2024-07-11,2025-06-04,1104
PO-00390,WH-02,PRD-0065,14052.22,12.74,ชิ้น,2023-12-02,2023-12-09,2023-12-23,2028-01-23,1103
PO-00391,WH-01,PRD-0045,11873.52,19.12,ชิ้น,2024-01-29,2024-02-04,2024-02-16,2025-12-28,621
PO-00392,WH-02,PRD-0034,146381.25,158.25,ชิ้น,2024-04-16,2024-04-18,2024-05-06,2025-10-27,925
PO-00393,WH-03,PRD-0047,5838.6,31.56,ชิ้น,2023-12-02,2023-12-07,2023-12-14,2026-07-02,185
PO-00394,WH-03,PRD-0058,83445.84,50.39,ชิ้น,2023-12-02,2023-12-03,2023-12-24,2028-04-24,1656
PO-00395,WH-03,PRD-0088,186194.23,116.59,ชิ้น,2024-02-22,2024-02-24,2024-03-16,2025-10-19,1597
PO-00396,WH-01,PRD-0077,16240.77,46.27,ชิ้น,2024-08-15,2024-08-20,2024-08-29,2025-08-15,351
PO-00397,WH-03,PRD-0069,91534.8,108.97,ชิ้น,2024-09-17,2024-09-22,2024-10-06,2025-08-10,840
PO-00398,WH-03,PRD-0076,49899.72,45.24,ชิ้น,2023-12-30,2024-01-06,2024-01-26,2025-12-29,1103
PO-00399,WH-02,PRD-0008,205632.2,296.3,ชิ้น,2025-11-20,2025-11-21,2025-11-25,2025-11-26,694
PO-00400,WH-02,PRD-0014,142245.29,80.41,ชิ้น,2023-12-19,2023-12-22,2024-01-04,2025-10-19,1769
PO-00401,WH-01,PRD-0030,87090.64,50.96,ชิ้น,2024-12-09,2024-12-14,2025-01-01,2025-10-30,1709
PO-00402,WH-02,PRD-0096,211362.2,140.44,ชิ้น,2024-04-17,2024-04-19,2024-04-26,2025-07-11,1505
PO-00403,WH-03,PRD-0072,16020.99,31.23,ชิ้น,2023-12-02,2023-12-04,2023-12-21,2027-01-08,513
PO-00404,WH-01,PRD-0031,39070.73,32.21,ชิ้น,2024-01-09,2024-01-10,2024-01-31,2025-08-30,1213
PO-00405,WH-03,PRD-0085,146550.34,136.58,ชิ้น,2024-06-28,2024-06-30,2024-07-19,2025-12-23,1073
PO-00406,WH-01,PRD-0027,39289.68,35.46,ชิ้น,2023-12-05,2023-12-11,2023-12-30,2025-11-15,1108
PO-00407,WH-01,PRD-0072,10658.16,27.12,ชิ้น,2023-12-02,2023-12-03,2023-12-07,2027-01-08,393
PO-00408,WH-01,PRD-0002,3912.71,7.51,ชิ้น,2023-12-02,2023-12-03,2023-12-04,2026-01-31,521
PO-00409,WH-03,PRD-0009,42085.59,37.61,ชิ้น,2023-12-02,2023-12-06,2023-12-19,2026-05-13,1119
PO-00410,WH-01,PRD-0015,78700.82,41.14,ชิ้น,2023-12-02,2023-12-09,2023-12-30,2028-06-27,1913
PO-00411,WH-03,PRD-0077,85083.39,46.57,ชิ้น,2024-11-12,2024-11-16,2024-11-29,2025-11-12,1827
PO-00412,WH-01,PRD-0016,45399.67,38.77,ชิ้น,2024-05-01,2024-05-03,2024-05-15,2025-04-25,1171
PO-00413,WH-01,PRD-0050,112104.49,174.89,ชิ้น,2025-12-12,2025-12-13,2025-12-15,2025-12-16,641
PO-00414,WH-03,PRD-0041,102481.83,186.67,ชิ้น,2023-12-23,2023-12-28,2024-01-14,2025-06-30,549
PO-00415,WH-01,PRD-0097,114921.8,69.23,ชิ้น,2023-12-02,2023-12-06,2023-12-24,2027-05-17,1660
PO-00416,WH-01,PRD-0083,26140.78,58.22,ชิ้น,2023-12-02,2023-12-06,2023-12-25,2028-10-26,449
PO-00417,WH-03,PRD-0041,262176.24,157.18,ชิ้น,2023-12-02,2023-12-04,2023-12-05,2025-06-09,1668
PO-00418,WH-02,PRD-0059,46642.75,24.23,ชิ้น,2024-03-05,2024-03-12,2024-03-21,2025-08-04,1925
PO-00419,WH-03,PRD-0043,73509.48,58.62,ชิ้น,2024-02-16,2024-02-19,2024-02-20,2024-08-24,1254
PO-00420,WH-01,PRD-0089,99852.0,106.0,ชิ้น,2025-01-04,2025-01-08,2025-01-17,2025-04-21,942
PO-00421,WH-01,PRD-0012,19631.56,258.31,ชิ้น,2023-12-08,2023-12-11,2023-12-21,2025-12-30,76
PO-00422,WH-03,PRD-0012,57166.2,244.3,ชิ้น,2023-12-05,2023-12-08,2023-12-09,2025-12-27,234
PO-00423,WH-03,PRD-0058,31086.8,43.6,ชิ้น,2023-12-02,2023-12-07,2023-12-26,2028-04-24,713
PO-00424,WH-03,PRD-0035,112534.41,111.31,ชิ้น,2025-08-22,2025-08-23,2025-08-29,2025-09-05,1011
PO-00425,WH-03,PRD-0099,128223.04,79.84,ชิ้น,2024-07-03,2024-07-08,2024-07-15,2025-05-05,1606
PO-00426,WH-03,PRD-0038,34587.54,102.33,ชิ้น,2024-12-07,2024-12-12,2024-12-31,2025-10-14,338
PO-00427,WH-02,PRD-0080,34546.88,91.88,ชิ้น,2025-03-16,2025-03-17,2025-03-18,2025-03-19,376
PO-00428,WH-02,PRD-0070,81854.64,68.67,ชิ้น,2024-04-01,2024-04-05,2024-04-22,2024-10-08,1192
PO-00429,WH-03,PRD-0088,140599.26,103.23,ชิ้น,2023-12-20,2023-12-23,2023-12-24,2025-08-16,1362
PO-00430,WH-03,PRD-0048,49369.6,53.2,ชิ้น,2024-03-27,2024-04-03,2024-04-06,2025-11-26,928
PO-00431,WH-02,PRD-0073,148164.16,78.56,ชิ้น,2024-11-20,2024-11-25,2024-12-03,2025-11-04,1886
